name,url
1759,VAGIFEM,viewrating.asp?drug=20908&name=VAGIFEM
1760,VALACYCLOVIR HYDROCHLORIDE,viewrating.asp?drug=76588&name=VALACYCLOVIR+HYDROCHLORIDE
1761,VALCYTE,viewrating.asp?drug=22257&name=VALCYTE
1762,VALIUM,viewrating.asp?drug=13263&name=VALIUM
1763,VALNAC,viewrating.asp?drug=70050&name=VALNAC
1764,VALPROIC ACID,viewrating.asp?drug=70195&name=VALPROIC+ACID
1765,VALSARTAN AND HYDROCHLOROTHIAZIDE,viewrating.asp?drug=201662&name=VALSARTAN+AND+HYDROCHLOROTHIAZIDE
1766,VALTREX,viewrating.asp?drug=20487&name=VALTREX
1767,VALTURNA,viewrating.asp?drug=22217&name=VALTURNA
1768,VANCENASE,viewrating.asp?drug=18521&name=VANCENASE
1769,VANCOCIN HYDROCHLORIDE,viewrating.asp?drug=50606&name=VANCOCIN+HYDROCHLORIDE
1770,VANCOMYCIN HCL,viewrating.asp?drug=62663&name=VANCOMYCIN+HCL
1771,VANCOMYCIN HYDROCHLORIDE,viewrating.asp?drug=65397&name=VANCOMYCIN+HYDROCHLORIDE
1772,VANDAZOLE,viewrating.asp?drug=21806&name=VANDAZOLE
1773,VANIQA,viewrating.asp?drug=21145&name=VANIQA
1774,VANTIN,viewrating.asp?drug=50674&name=VANTIN
1775,VASCEPA,viewrating.asp?drug=202057&name=VASCEPA
1776,VASERETIC,viewrating.asp?drug=19221&name=VASERETIC
1777,VASOTEC,viewrating.asp?drug=18998&name=VASOTEC
1778,V-CILLIN K,viewrating.asp?drug=60003&name=V%2DCILLIN+K
1779,VECTICAL,viewrating.asp?drug=22087&name=VECTICAL
1780,VELBAN,viewrating.asp?drug=12665&name=VELBAN
1781,VELIVET,viewrating.asp?drug=76455&name=VELIVET
1782,VENLAFAXINE HYDROCHLORIDE,viewrating.asp?drug=22104&name=VENLAFAXINE+HYDROCHLORIDE
1783,VENOFER,viewrating.asp?drug=21135&name=VENOFER
1784,VENTOLIN,viewrating.asp?drug=18473&name=VENTOLIN
1785,VENTOLIN HFA,viewrating.asp?drug=20983&name=VENTOLIN+HFA
1786,VENTOLIN ROTACAPS,viewrating.asp?drug=19489&name=VENTOLIN+ROTACAPS
1787,VERAMYST,viewrating.asp?drug=22051&name=VERAMYST
1788,VERAPAMIL HCL,viewrating.asp?drug=70225&name=VERAPAMIL+HCL
1789,VERAPAMIL HYDROCHLORIDE,viewrating.asp?drug=78306&name=VERAPAMIL+HYDROCHLORIDE
1790,VEREGEN,viewrating.asp?drug=21902&name=VEREGEN
1791,VERELAN,viewrating.asp?drug=19614&name=VERELAN
1792,VERELAN PM,viewrating.asp?drug=20943&name=VERELAN+PM
1793,VERMOX,viewrating.asp?drug=17481&name=VERMOX
1794,VERSED,viewrating.asp?drug=18654&name=VERSED
1795,VESANOID,viewrating.asp?drug=20438&name=VESANOID
1796,VESICARE,viewrating.asp?drug=21518&name=VESICARE
1797,VEXOL,viewrating.asp?drug=20474&name=VEXOL
1798,VFEND,viewrating.asp?drug=21630&name=VFEND
1799,VIAGRA,viewrating.asp?drug=20895&name=VIAGRA
1800,VIBERZI,viewrating.asp?drug=206940&name=VIBERZI
1801,VIBRAMYCIN,viewrating.asp?drug=50006&name=VIBRAMYCIN
1802,VIBRA-TABS,viewrating.asp?drug=50533&name=VIBRA%2DTABS
1803,VICODIN,viewrating.asp?drug=88058&name=VICODIN
1804,VICODIN ES,viewrating.asp?drug=89736&name=VICODIN+ES
1805,VICODIN HP,viewrating.asp?drug=40117&name=VICODIN+HP
1806,VICOPROFEN,viewrating.asp?drug=20716&name=VICOPROFEN
1807,VICTOZA,viewrating.asp?drug=22341&name=VICTOZA
1808,VIDEX,viewrating.asp?drug=20156&name=VIDEX
1809,VIDEX EC,viewrating.asp?drug=21183&name=VIDEX+EC
1810,VIGAMOX,viewrating.asp?drug=21598&name=VIGAMOX
1811,VIIBRYD,viewrating.asp?drug=22567&name=VIIBRYD
1812,VIMPAT,viewrating.asp?drug=22254&name=VIMPAT
1813,VIORELE,viewrating.asp?drug=91346&name=VIORELE
1814,VIOXX,viewrating.asp?drug=21042&name=VIOXX
1815,VIREAD,viewrating.asp?drug=21356&name=VIREAD
1816,VISICOL,viewrating.asp?drug=21097&name=VISICOL
1817,VISINE-A,viewrating.asp?drug=20485&name=VISINE%2DA
1818,VISKEN,viewrating.asp?drug=18285&name=VISKEN
1819,VISTARIL,viewrating.asp?drug=11111&name=VISTARIL
1820,VITAMIN D,viewrating.asp?drug=80704&name=VITAMIN+D
1821,VIVACTIL,viewrating.asp?drug=16012&name=VIVACTIL
1822,VIVELLE,viewrating.asp?drug=20323&name=VIVELLE
1823,VIVELLE-DOT,viewrating.asp?drug=20538&name=VIVELLE%2DDOT
1824,VOLTAREN,viewrating.asp?drug=19201&name=VOLTAREN
1825,VOLTAREN-XR,viewrating.asp?drug=20254&name=VOLTAREN%2DXR
1826,VOSPIRE ER,viewrating.asp?drug=76130&name=VOSPIRE+ER
1827,VOTRIENT,viewrating.asp?drug=22465&name=VOTRIENT
1828,VRAYLAR,viewrating.asp?drug=204370&name=VRAYLAR
1829,VYTORIN,viewrating.asp?drug=21687&name=VYTORIN
1830,VYVANSE,viewrating.asp?drug=21977&name=VYVANSE
1831,WARFARIN SODIUM,viewrating.asp?drug=40145&name=WARFARIN+SODIUM
1832,WELCHOL,viewrating.asp?drug=21141&name=WELCHOL
1833,WELLBUTRIN,viewrating.asp?drug=18644&name=WELLBUTRIN
1834,WELLBUTRIN SR,viewrating.asp?drug=20358&name=WELLBUTRIN+SR
1835,WELLBUTRIN XL,viewrating.asp?drug=21515&name=WELLBUTRIN+XL
1836,WINSTROL,viewrating.asp?drug=12885&name=WINSTROL
1837,XALATAN,viewrating.asp?drug=20597&name=XALATAN
1838,XANAX,viewrating.asp?drug=18276&name=XANAX
1839,XANAX XR,viewrating.asp?drug=21434&name=XANAX+XR
1840,XARELTO,viewrating.asp?drug=22406&name=XARELTO
1841,XELJANZ,viewrating.asp?drug=203214&name=XELJANZ
1842,XELODA,viewrating.asp?drug=20896&name=XELODA
1843,XENICAL,viewrating.asp?drug=20766&name=XENICAL
1844,XIFAXAN,viewrating.asp?drug=21361&name=XIFAXAN
1845,XOPENEX,viewrating.asp?drug=20837&name=XOPENEX
1846,XULANE,viewrating.asp?drug=200910&name=XULANE
1847,XYREM,viewrating.asp?drug=21196&name=XYREM
1848,XYZAL,viewrating.asp?drug=22064&name=XYZAL
1849,YASMIN,viewrating.asp?drug=21098&name=YASMIN
1850,YAZ,viewrating.asp?drug=21676&name=YAZ
1851,ZADITOR,viewrating.asp?drug=21066&name=ZADITOR
1852,ZAGAM,viewrating.asp?drug=20677&name=ZAGAM
1853,ZANAFLEX,viewrating.asp?drug=20397&name=ZANAFLEX
1854,ZANTAC,viewrating.asp?drug=19090&name=ZANTAC
1855,ZANTAC 150,viewrating.asp?drug=18703&name=ZANTAC+150
1856,ZANTAC 75,viewrating.asp?drug=20520&name=ZANTAC+75
1857,ZANTAC IN PLASTIC CONTAINER,viewrating.asp?drug=19593&name=ZANTAC+IN+PLASTIC+CONTAINER
1858,ZARONTIN,viewrating.asp?drug=12380&name=ZARONTIN
1859,ZAROXOLYN,viewrating.asp?drug=17386&name=ZAROXOLYN
1860,ZEBETA,viewrating.asp?drug=19982&name=ZEBETA
1861,ZEGERID,viewrating.asp?drug=21850&name=ZEGERID
1862,ZEGERID OTC,viewrating.asp?drug=22281&name=ZEGERID+OTC
1863,ZELNORM,viewrating.asp?drug=21200&name=ZELNORM
1864,ZEMPLAR,viewrating.asp?drug=20819&name=ZEMPLAR
1865,ZEMURON,viewrating.asp?drug=20214&name=ZEMURON
1866,ZENPEP,viewrating.asp?drug=22210&name=ZENPEP
1867,ZERIT,viewrating.asp?drug=20412&name=ZERIT
1868,ZESTORETIC,viewrating.asp?drug=19888&name=ZESTORETIC
1869,ZESTRIL,viewrating.asp?drug=19777&name=ZESTRIL
1870,ZETIA,viewrating.asp?drug=21445&name=ZETIA
1871,ZETONNA,viewrating.asp?drug=202129&name=ZETONNA
1872,ZIAC,viewrating.asp?drug=20186&name=ZIAC
1873,ZIAGEN,viewrating.asp?drug=20977&name=ZIAGEN
1874,ZIANA,viewrating.asp?drug=50802&name=ZIANA
1875,ZINACEF,viewrating.asp?drug=50558&name=ZINACEF
1876,ZIPSOR,viewrating.asp?drug=22202&name=ZIPSOR
1877,ZITHROMAX,viewrating.asp?drug=50670&name=ZITHROMAX
1878,ZMAX,viewrating.asp?drug=50797&name=ZMAX
1879,ZOCOR,viewrating.asp?drug=19766&name=ZOCOR
1880,ZOFRAN,viewrating.asp?drug=20007&name=ZOFRAN
1881,ZOFRAN ODT,viewrating.asp?drug=20781&name=ZOFRAN+ODT
1882,ZOLADEX,viewrating.asp?drug=19726&name=ZOLADEX
1883,ZOLOFT,viewrating.asp?drug=19839&name=ZOLOFT
1884,ZOLPIDEM TARTRATE,viewrating.asp?drug=77884&name=ZOLPIDEM+TARTRATE
1885,ZOLPIDEM TATRATE,viewrating.asp?drug=78179&name=ZOLPIDEM+TATRATE
1886,ZOMETA,viewrating.asp?drug=21386&name=ZOMETA
1887,ZOMIG,viewrating.asp?drug=20768&name=ZOMIG
1888,ZOMIG-ZMT,viewrating.asp?drug=21231&name=ZOMIG%2DZMT
1889,ZONALON,viewrating.asp?drug=20126&name=ZONALON
1890,ZONEGRAN,viewrating.asp?drug=20789&name=ZONEGRAN
1891,ZONISAMIDE,viewrating.asp?drug=77647&name=ZONISAMIDE
1892,ZORVOLEX,viewrating.asp?drug=204592&name=ZORVOLEX
1893,ZOVIA 1/35E-21,viewrating.asp?drug=72720&name=ZOVIA+1%2F35E%2D21
1894,ZOVIA 1/35E-28,viewrating.asp?drug=72721&name=ZOVIA+1%2F35E%2D28
1895,ZOVIA 1/50E-28,viewrating.asp?drug=72723&name=ZOVIA+1%2F50E%2D28
1896,ZOVIRAX,viewrating.asp?drug=18603&name=ZOVIRAX
1897,ZUBSOLV,viewrating.asp?drug=204242&name=ZUBSOLV
1898,ZUTRIPRO,viewrating.asp?drug=22439&name=ZUTRIPRO
1899,ZYBAN,viewrating.asp?drug=20711&name=ZYBAN
1900,ZYCLARA,viewrating.asp?drug=22483&name=ZYCLARA
1901,ZYDONE,viewrating.asp?drug=40288&name=ZYDONE
1902,ZYFLO,viewrating.asp?drug=20471&name=ZYFLO
1903,ZYFLO CR,viewrating.asp?drug=22052&name=ZYFLO+CR
1904,ZYLET,viewrating.asp?drug=50804&name=ZYLET
1905,ZYLOPRIM,viewrating.asp?drug=16084&name=ZYLOPRIM
1906,ZYPREXA,viewrating.asp?drug=20592&name=ZYPREXA
1907,ZYPREXA RELPREVV,viewrating.asp?drug=22173&name=ZYPREXA+RELPREVV
1908,ZYPREXA ZYDIS,viewrating.asp?drug=21086&name=ZYPREXA+ZYDIS
1909,ZYRTEC,viewrating.asp?drug=19835&name=ZYRTEC
1910,ZYRTEC ALLERGY,viewrating.asp?drug=22578&name=ZYRTEC+ALLERGY
1911,ZYRTEC-D 12 HOUR,viewrating.asp?drug=21150&name=ZYRTEC%2DD+12+HOUR
1912,ZYVOX,viewrating.asp?drug=21130&name=ZYVOX
